event_id,session_id,user_id,video_id,video_duration_sec,event_type,position_sec,event_time
11488,s0000584_v12,u0006,v12,203,heartbeat,45,2026-06-16T22:00:43
11489,s0000584_v12,u0006,v12,203,heartbeat,60,2026-06-16T22:00:58
11490,s0000584_v12,u0006,v12,203,heartbeat,75,2026-06-16T22:01:14
11491,s0000584_v12,u0006,v12,203,heartbeat,90,2026-06-16T22:01:30
11492,s0000584_v12,u0006,v12,203,pause,105,2026-06-16T22:01:46
11493,s0000584_v12,u0006,v12,203,heartbeat,105,2026-06-16T22:01:46
11494,s0000584_v12,u0006,v12,203,pause,120,2026-06-16T22:02:03
11495,s0000584_v12,u0006,v12,203,heartbeat,120,2026-06-16T22:02:03
11496,s0000584_v12,u0006,v12,203,heartbeat,135,2026-06-16T22:02:19
11497,s0000584_v12,u0006,v12,203,heartbeat,150,2026-06-16T22:02:37
11498,s0000584_v12,u0006,v12,203,heartbeat,165,2026-06-16T22:02:53
11499,s0000584_v12,u0006,v12,203,heartbeat,180,2026-06-16T22:03:08
11500,s0000584_v12,u0006,v12,203,heartbeat,195,2026-06-16T22:03:24
11501,s0000584_v12,u0006,v12,203,heartbeat,203,2026-06-16T22:03:40
11502,s0000584_v12,u0006,v12,203,ended,203,2026-06-16T22:03:40
11503,s0000585_v12,u0031,v12,203,play,0,2026-06-10T18:13:06
11504,s0000585_v12,u0031,v12,203,heartbeat,15,2026-06-10T18:13:23
11505,s0000585_v12,u0031,v12,203,heartbeat,30,2026-06-10T18:13:41
11506,s0000585_v12,u0031,v12,203,heartbeat,45,2026-06-10T18:13:56
11507,s0000585_v12,u0031,v12,203,heartbeat,60,2026-06-10T18:14:11
11508,s0000585_v12,u0031,v12,203,heartbeat,75,2026-06-10T18:14:27
11509,s0000585_v12,u0031,v12,203,heartbeat,90,2026-06-10T18:14:43
11510,s0000585_v12,u0031,v12,203,heartbeat,105,2026-06-10T18:14:59
11511,s0000585_v12,u0031,v12,203,heartbeat,120,2026-06-10T18:15:16
11512,s0000585_v12,u0031,v12,203,heartbeat,135,2026-06-10T18:15:34
11513,s0000585_v12,u0031,v12,203,abandon,135,2026-06-10T18:15:34
11514,s0000586_v12,u0078,v12,203,play,0,2026-06-06T16:50:09
11515,s0000586_v12,u0078,v12,203,heartbeat,15,2026-06-06T16:50:24
11516,s0000586_v12,u0078,v12,203,heartbeat,30,2026-06-06T16:50:41
11517,s0000586_v12,u0078,v12,203,heartbeat,45,2026-06-06T16:50:56
11518,s0000586_v12,u0078,v12,203,heartbeat,60,2026-06-06T16:51:14
11519,s0000586_v12,u0078,v12,203,heartbeat,75,2026-06-06T16:51:32
11520,s0000586_v12,u0078,v12,203,heartbeat,90,2026-06-06T16:51:49
11521,s0000586_v12,u0078,v12,203,heartbeat,105,2026-06-06T16:52:04
11522,s0000586_v12,u0078,v12,203,heartbeat,120,2026-06-06T16:52:20
11523,s0000586_v12,u0078,v12,203,abandon,120,2026-06-06T16:52:20
11524,s0000587_v12,u0063,v12,203,play,0,2026-06-11T03:53:57
11525,s0000587_v12,u0063,v12,203,heartbeat,15,2026-06-11T03:54:14
11526,s0000587_v12,u0063,v12,203,heartbeat,30,2026-06-11T03:54:29
11527,s0000587_v12,u0063,v12,203,heartbeat,45,2026-06-11T03:54:47
11528,s0000587_v12,u0063,v12,203,heartbeat,60,2026-06-11T03:55:02
11529,s0000587_v12,u0063,v12,203,heartbeat,75,2026-06-11T03:55:17
11530,s0000587_v12,u0063,v12,203,heartbeat,90,2026-06-11T03:55:33
11531,s0000587_v12,u0063,v12,203,heartbeat,105,2026-06-11T03:55:50
11532,s0000587_v12,u0063,v12,203,heartbeat,120,2026-06-11T03:56:05
11533,s0000587_v12,u0063,v12,203,abandon,120,2026-06-11T03:56:05
11534,s0000588_v12,u0349,v12,203,play,0,2026-06-21T00:45:54
11535,s0000588_v12,u0349,v12,203,heartbeat,15,2026-06-21T00:46:11
11536,s0000588_v12,u0349,v12,203,heartbeat,30,2026-06-21T00:46:26
11537,s0000588_v12,u0349,v12,203,heartbeat,45,2026-06-21T00:46:44
11538,s0000588_v12,u0349,v12,203,heartbeat,60,2026-06-21T00:47:00
11539,s0000588_v12,u0349,v12,203,heartbeat,75,2026-06-21T00:47:17
11540,s0000588_v12,u0349,v12,203,heartbeat,90,2026-06-21T00:47:34
11541,s0000588_v12,u0349,v12,203,heartbeat,105,2026-06-21T00:47:49
11542,s0000588_v12,u0349,v12,203,heartbeat,120,2026-06-21T00:48:04
11543,s0000588_v12,u0349,v12,203,pause,135,2026-06-21T00:48:22
11544,s0000588_v12,u0349,v12,203,heartbeat,135,2026-06-21T00:48:22
11545,s0000588_v12,u0349,v12,203,heartbeat,150,2026-06-21T00:48:39
11546,s0000588_v12,u0349,v12,203,heartbeat,165,2026-06-21T00:48:56
11547,s0000588_v12,u0349,v12,203,heartbeat,180,2026-06-21T00:49:13
11548,s0000588_v12,u0349,v12,203,heartbeat,195,2026-06-21T00:49:31
11549,s0000588_v12,u0349,v12,203,heartbeat,203,2026-06-21T00:49:49
11550,s0000588_v12,u0349,v12,203,ended,203,2026-06-21T00:49:49
11551,s0000589_v12,u0008,v12,203,play,0,2026-06-04T14:29:52
11552,s0000589_v12,u0008,v12,203,heartbeat,15,2026-06-04T14:30:10
11553,s0000589_v12,u0008,v12,203,heartbeat,30,2026-06-04T14:30:28
11554,s0000589_v12,u0008,v12,203,heartbeat,45,2026-06-04T14:30:46
11555,s0000589_v12,u0008,v12,203,heartbeat,60,2026-06-04T14:31:04
11556,s0000589_v12,u0008,v12,203,heartbeat,75,2026-06-04T14:31:21
11557,s0000589_v12,u0008,v12,203,heartbeat,90,2026-06-04T14:31:39
11558,s0000589_v12,u0008,v12,203,heartbeat,105,2026-06-04T14:31:57
11559,s0000589_v12,u0008,v12,203,heartbeat,120,2026-06-04T14:32:15
11560,s0000589_v12,u0008,v12,203,heartbeat,135,2026-06-04T14:32:33
11561,s0000589_v12,u0008,v12,203,seek_back,150,2026-06-04T14:32:49
11562,s0000589_v12,u0008,v12,203,heartbeat,129,2026-06-04T14:32:49
11563,s0000589_v12,u0008,v12,203,seek_back,144,2026-06-04T14:33:05
11564,s0000589_v12,u0008,v12,203,heartbeat,130,2026-06-04T14:33:05
11565,s0000589_v12,u0008,v12,203,seek_back,145,2026-06-04T14:33:21
11566,s0000589_v12,u0008,v12,203,heartbeat,125,2026-06-04T14:33:21
11567,s0000589_v12,u0008,v12,203,seek_back,140,2026-06-04T14:33:36
11568,s0000589_v12,u0008,v12,203,heartbeat,120,2026-06-04T14:33:36
11569,s0000589_v12,u0008,v12,203,heartbeat,135,2026-06-04T14:33:53
11570,s0000589_v12,u0008,v12,203,seek_back,150,2026-06-04T14:34:08
11571,s0000589_v12,u0008,v12,203,heartbeat,139,2026-06-04T14:34:08
11572,s0000589_v12,u0008,v12,203,abandon,139,2026-06-04T14:34:08
11573,s0000590_v12,u0321,v12,203,play,0,2026-06-10T01:42:13
11574,s0000590_v12,u0321,v12,203,heartbeat,15,2026-06-10T01:42:29
11575,s0000590_v12,u0321,v12,203,heartbeat,30,2026-06-10T01:42:45
11576,s0000590_v12,u0321,v12,203,heartbeat,45,2026-06-10T01:43:02
11577,s0000590_v12,u0321,v12,203,heartbeat,60,2026-06-10T01:43:18
11578,s0000590_v12,u0321,v12,203,heartbeat,75,2026-06-10T01:43:34
11579,s0000590_v12,u0321,v12,203,pause,90,2026-06-10T01:43:49
11580,s0000590_v12,u0321,v12,203,heartbeat,90,2026-06-10T01:43:49
11581,s0000590_v12,u0321,v12,203,heartbeat,105,2026-06-10T01:44:05
11582,s0000590_v12,u0321,v12,203,heartbeat,120,2026-06-10T01:44:22
11583,s0000590_v12,u0321,v12,203,heartbeat,135,2026-06-10T01:44:37
11584,s0000590_v12,u0321,v12,203,seek_back,150,2026-06-10T01:44:52
11585,s0000590_v12,u0321,v12,203,heartbeat,140,2026-06-10T01:44:52
11586,s0000590_v12,u0321,v12,203,heartbeat,155,2026-06-10T01:45:10
11587,s0000590_v12,u0321,v12,203,heartbeat,170,2026-06-10T01:45:26
11588,s0000590_v12,u0321,v12,203,heartbeat,185,2026-06-10T01:45:44
11589,s0000590_v12,u0321,v12,203,pause,200,2026-06-10T01:46:01
11590,s0000590_v12,u0321,v12,203,heartbeat,200,2026-06-10T01:46:01
11591,s0000590_v12,u0321,v12,203,heartbeat,203,2026-06-10T01:46:16
11592,s0000590_v12,u0321,v12,203,ended,203,2026-06-10T01:46:16
11593,s0000591_v12,u0117,v12,203,play,0,2026-06-03T14:01:07
11594,s0000591_v12,u0117,v12,203,heartbeat,15,2026-06-03T14:01:23
11595,s0000591_v12,u0117,v12,203,heartbeat,30,2026-06-03T14:01:38
11596,s0000591_v12,u0117,v12,203,heartbeat,45,2026-06-03T14:01:53
11597,s0000591_v12,u0117,v12,203,heartbeat,60,2026-06-03T14:02:09
11598,s0000591_v12,u0117,v12,203,heartbeat,75,2026-06-03T14:02:27
11599,s0000591_v12,u0117,v12,203,heartbeat,90,2026-06-03T14:02:45
11600,s0000591_v12,u0117,v12,203,heartbeat,105,2026-06-03T14:03:02
11601,s0000591_v12,u0117,v12,203,heartbeat,120,2026-06-03T14:03:19
11602,s0000591_v12,u0117,v12,203,heartbeat,135,2026-06-03T14:03:35
11603,s0000591_v12,u0117,v12,203,seek_back,150,2026-06-03T14:03:51
11604,s0000591_v12,u0117,v12,203,heartbeat,125,2026-06-03T14:03:51
11605,s0000591_v12,u0117,v12,203,abandon,125,2026-06-03T14:03:51
11606,s0000592_v12,u0160,v12,203,play,0,2026-06-08T12:05:56
11607,s0000592_v12,u0160,v12,203,heartbeat,15,2026-06-08T12:06:12
11608,s0000592_v12,u0160,v12,203,heartbeat,30,2026-06-08T12:06:29
11609,s0000592_v12,u0160,v12,203,heartbeat,45,2026-06-08T12:06:45
11610,s0000592_v12,u0160,v12,203,heartbeat,60,2026-06-08T12:07:01
11611,s0000592_v12,u0160,v12,203,heartbeat,75,2026-06-08T12:07:17
11612,s0000592_v12,u0160,v12,203,heartbeat,90,2026-06-08T12:07:32
11613,s0000592_v12,u0160,v12,203,heartbeat,105,2026-06-08T12:07:50
11614,s0000592_v12,u0160,v12,203,heartbeat,120,2026-06-08T12:08:05
11615,s0000592_v12,u0160,v12,203,seek_back,135,2026-06-08T12:08:23
11616,s0000592_v12,u0160,v12,203,heartbeat,109,2026-06-08T12:08:23
11617,s0000592_v12,u0160,v12,203,seek_back,124,2026-06-08T12:08:39
11618,s0000592_v12,u0160,v12,203,heartbeat,99,2026-06-08T12:08:39
11619,s0000592_v12,u0160,v12,203,abandon,99,2026-06-08T12:08:39
11620,s0000593_v12,u0111,v12,203,play,0,2026-06-18T17:33:22
11621,s0000593_v12,u0111,v12,203,heartbeat,15,2026-06-18T17:33:40
11622,s0000593_v12,u0111,v12,203,heartbeat,30,2026-06-18T17:33:55
11623,s0000593_v12,u0111,v12,203,heartbeat,45,2026-06-18T17:34:11
11624,s0000593_v12,u0111,v12,203,heartbeat,60,2026-06-18T17:34:26
11625,s0000593_v12,u0111,v12,203,heartbeat,75,2026-06-18T17:34:41
11626,s0000593_v12,u0111,v12,203,pause,90,2026-06-18T17:34:57
11627,s0000593_v12,u0111,v12,203,heartbeat,90,2026-06-18T17:34:57
11628,s0000593_v12,u0111,v12,203,heartbeat,105,2026-06-18T17:35:12
11629,s0000593_v12,u0111,v12,203,heartbeat,120,2026-06-18T17:35:29
11630,s0000593_v12,u0111,v12,203,heartbeat,135,2026-06-18T17:35:47
11631,s0000593_v12,u0111,v12,203,heartbeat,150,2026-06-18T17:36:04
11632,s0000593_v12,u0111,v12,203,heartbeat,165,2026-06-18T17:36:22
11633,s0000593_v12,u0111,v12,203,heartbeat,180,2026-06-18T17:36:39
11634,s0000593_v12,u0111,v12,203,heartbeat,195,2026-06-18T17:36:56
11635,s0000593_v12,u0111,v12,203,heartbeat,203,2026-06-18T17:37:12
11636,s0000593_v12,u0111,v12,203,ended,203,2026-06-18T17:37:12
11637,s0000594_v12,u0240,v12,203,play,0,2026-06-02T00:35:48
11638,s0000594_v12,u0240,v12,203,pause,15,2026-06-02T00:36:03
11639,s0000594_v12,u0240,v12,203,heartbeat,15,2026-06-02T00:36:03
11640,s0000594_v12,u0240,v12,203,heartbeat,30,2026-06-02T00:36:19
11641,s0000594_v12,u0240,v12,203,heartbeat,45,2026-06-02T00:36:36
11642,s0000594_v12,u0240,v12,203,heartbeat,60,2026-06-02T00:36:53
11643,s0000594_v12,u0240,v12,203,heartbeat,75,2026-06-02T00:37:10
11644,s0000594_v12,u0240,v12,203,heartbeat,90,2026-06-02T00:37:25
11645,s0000594_v12,u0240,v12,203,heartbeat,105,2026-06-02T00:37:40
11646,s0000594_v12,u0240,v12,203,heartbeat,120,2026-06-02T00:37:58
11647,s0000594_v12,u0240,v12,203,seek_back,135,2026-06-02T00:38:14
11648,s0000594_v12,u0240,v12,203,heartbeat,107,2026-06-02T00:38:14
11649,s0000594_v12,u0240,v12,203,heartbeat,122,2026-06-02T00:38:31
11650,s0000594_v12,u0240,v12,203,heartbeat,137,2026-06-02T00:38:47
11651,s0000594_v12,u0240,v12,203,heartbeat,152,2026-06-02T00:39:02
11652,s0000594_v12,u0240,v12,203,abandon,152,2026-06-02T00:39:02
11653,s0000595_v12,u0086,v12,203,play,0,2026-06-05T20:28:44
11654,s0000595_v12,u0086,v12,203,heartbeat,15,2026-06-05T20:29:00
11655,s0000595_v12,u0086,v12,203,heartbeat,30,2026-06-05T20:29:15
11656,s0000595_v12,u0086,v12,203,heartbeat,45,2026-06-05T20:29:32
11657,s0000595_v12,u0086,v12,203,heartbeat,60,2026-06-05T20:29:49
11658,s0000595_v12,u0086,v12,203,heartbeat,75,2026-06-05T20:30:05
11659,s0000595_v12,u0086,v12,203,heartbeat,90,2026-06-05T20:30:22
11660,s0000595_v12,u0086,v12,203,heartbeat,105,2026-06-05T20:30:40
11661,s0000595_v12,u0086,v12,203,heartbeat,120,2026-06-05T20:30:56
11662,s0000595_v12,u0086,v12,203,pause,135,2026-06-05T20:31:13
11663,s0000595_v12,u0086,v12,203,heartbeat,135,2026-06-05T20:31:13
11664,s0000595_v12,u0086,v12,203,pause,150,2026-06-05T20:31:31
11665,s0000595_v12,u0086,v12,203,heartbeat,150,2026-06-05T20:31:31
11666,s0000595_v12,u0086,v12,203,heartbeat,165,2026-06-05T20:31:47
11667,s0000595_v12,u0086,v12,203,heartbeat,180,2026-06-05T20:32:03
11668,s0000595_v12,u0086,v12,203,heartbeat,195,2026-06-05T20:32:19
11669,s0000595_v12,u0086,v12,203,heartbeat,203,2026-06-05T20:32:35
11670,s0000595_v12,u0086,v12,203,ended,203,2026-06-05T20:32:35
11671,s0000596_v12,u0391,v12,203,play,0,2026-06-12T00:31:50
11672,s0000596_v12,u0391,v12,203,heartbeat,15,2026-06-12T00:32:06
11673,s0000596_v12,u0391,v12,203,heartbeat,30,2026-06-12T00:32:22
11674,s0000596_v12,u0391,v12,203,heartbeat,45,2026-06-12T00:32:37
11675,s0000596_v12,u0391,v12,203,heartbeat,60,2026-06-12T00:32:54
11676,s0000596_v12,u0391,v12,203,heartbeat,75,2026-06-12T00:33:12
11677,s0000596_v12,u0391,v12,203,heartbeat,90,2026-06-12T00:33:27
11678,s0000596_v12,u0391,v12,203,pause,105,2026-06-12T00:33:45
11679,s0000596_v12,u0391,v12,203,heartbeat,105,2026-06-12T00:33:45
11680,s0000596_v12,u0391,v12,203,heartbeat,120,2026-06-12T00:34:02
11681,s0000596_v12,u0391,v12,203,seek_back,135,2026-06-12T00:34:18
11682,s0000596_v12,u0391,v12,203,heartbeat,117,2026-06-12T00:34:18
11683,s0000596_v12,u0391,v12,203,heartbeat,132,2026-06-12T00:34:35
11684,s0000596_v12,u0391,v12,203,abandon,132,2026-06-12T00:34:35
11685,s0000597_v12,u0267,v12,203,play,0,2026-06-17T07:12:36
11686,s0000597_v12,u0267,v12,203,heartbeat,15,2026-06-17T07:12:53
11687,s0000597_v12,u0267,v12,203,heartbeat,30,2026-06-17T07:13:10
11688,s0000597_v12,u0267,v12,203,heartbeat,45,2026-06-17T07:13:26
11689,s0000597_v12,u0267,v12,203,heartbeat,60,2026-06-17T07:13:42
11690,s0000597_v12,u0267,v12,203,heartbeat,75,2026-06-17T07:14:00
11691,s0000597_v12,u0267,v12,203,heartbeat,90,2026-06-17T07:14:16
11692,s0000597_v12,u0267,v12,203,heartbeat,105,2026-06-17T07:14:31
11693,s0000597_v12,u0267,v12,203,heartbeat,120,2026-06-17T07:14:48
11694,s0000597_v12,u0267,v12,203,heartbeat,135,2026-06-17T07:15:05
11695,s0000597_v12,u0267,v12,203,abandon,135,2026-06-17T07:15:05
11696,s0000598_v12,u0127,v12,203,play,0,2026-06-13T11:03:42
11697,s0000598_v12,u0127,v12,203,heartbeat,15,2026-06-13T11:03:58
11698,s0000598_v12,u0127,v12,203,heartbeat,30,2026-06-13T11:04:16
11699,s0000598_v12,u0127,v12,203,heartbeat,45,2026-06-13T11:04:33
11700,s0000598_v12,u0127,v12,203,heartbeat,60,2026-06-13T11:04:51
11701,s0000598_v12,u0127,v12,203,heartbeat,75,2026-06-13T11:05:09
11702,s0000598_v12,u0127,v12,203,heartbeat,90,2026-06-13T11:05:26
11703,s0000598_v12,u0127,v12,203,heartbeat,105,2026-06-13T11:05:42
11704,s0000598_v12,u0127,v12,203,heartbeat,120,2026-06-13T11:06:00
11705,s0000598_v12,u0127,v12,203,seek_back,135,2026-06-13T11:06:17
11706,s0000598_v12,u0127,v12,203,pause,108,2026-06-13T11:06:17
11707,s0000598_v12,u0127,v12,203,heartbeat,108,2026-06-13T11:06:17
11708,s0000598_v12,u0127,v12,203,seek_back,123,2026-06-13T11:06:34
11709,s0000598_v12,u0127,v12,203,heartbeat,98,2026-06-13T11:06:34
11710,s0000598_v12,u0127,v12,203,heartbeat,113,2026-06-13T11:06:49
11711,s0000598_v12,u0127,v12,203,seek_back,128,2026-06-13T11:07:07
11712,s0000598_v12,u0127,v12,203,pause,118,2026-06-13T11:07:07
11713,s0000598_v12,u0127,v12,203,heartbeat,118,2026-06-13T11:07:07
11714,s0000598_v12,u0127,v12,203,abandon,118,2026-06-13T11:07:07
11715,s0000599_v12,u0115,v12,203,play,0,2026-06-16T03:13:41
11716,s0000599_v12,u0115,v12,203,heartbeat,15,2026-06-16T03:13:56
11717,s0000599_v12,u0115,v12,203,heartbeat,30,2026-06-16T03:14:11
11718,s0000599_v12,u0115,v12,203,heartbeat,45,2026-06-16T03:14:27
11719,s0000599_v12,u0115,v12,203,heartbeat,60,2026-06-16T03:14:43
11720,s0000599_v12,u0115,v12,203,heartbeat,75,2026-06-16T03:14:58
11721,s0000599_v12,u0115,v12,203,heartbeat,90,2026-06-16T03:15:16
11722,s0000599_v12,u0115,v12,203,heartbeat,105,2026-06-16T03:15:33
11723,s0000599_v12,u0115,v12,203,heartbeat,120,2026-06-16T03:15:48
11724,s0000599_v12,u0115,v12,203,seek_back,135,2026-06-16T03:16:03
11725,s0000599_v12,u0115,v12,203,heartbeat,110,2026-06-16T03:16:03
11726,s0000599_v12,u0115,v12,203,seek_back,125,2026-06-16T03:16:18
11727,s0000599_v12,u0115,v12,203,heartbeat,96,2026-06-16T03:16:18
11728,s0000599_v12,u0115,v12,203,heartbeat,111,2026-06-16T03:16:34
11729,s0000599_v12,u0115,v12,203,heartbeat,126,2026-06-16T03:16:49
11730,s0000599_v12,u0115,v12,203,abandon,126,2026-06-16T03:16:49
11731,s0000600_v13,u0093,v13,513,play,0,2026-06-19T19:42:29
11732,s0000600_v13,u0093,v13,513,heartbeat,15,2026-06-19T19:42:45
11733,s0000600_v13,u0093,v13,513,heartbeat,30,2026-06-19T19:43:01
11734,s0000600_v13,u0093,v13,513,heartbeat,45,2026-06-19T19:43:19
11735,s0000600_v13,u0093,v13,513,heartbeat,60,2026-06-19T19:43:35
11736,s0000600_v13,u0093,v13,513,heartbeat,75,2026-06-19T19:43:53
11737,s0000600_v13,u0093,v13,513,heartbeat,90,2026-06-19T19:44:10
11738,s0000600_v13,u0093,v13,513,heartbeat,105,2026-06-19T19:44:26
11739,s0000600_v13,u0093,v13,513,pause,120,2026-06-19T19:44:44
11740,s0000600_v13,u0093,v13,513,heartbeat,120,2026-06-19T19:44:44
11741,s0000600_v13,u0093,v13,513,heartbeat,135,2026-06-19T19:45:01
11742,s0000600_v13,u0093,v13,513,heartbeat,150,2026-06-19T19:45:19
11743,s0000600_v13,u0093,v13,513,heartbeat,165,2026-06-19T19:45:35
11744,s0000600_v13,u0093,v13,513,heartbeat,180,2026-06-19T19:45:50
11745,s0000600_v13,u0093,v13,513,heartbeat,195,2026-06-19T19:46:07
11746,s0000600_v13,u0093,v13,513,heartbeat,210,2026-06-19T19:46:25
11747,s0000600_v13,u0093,v13,513,heartbeat,225,2026-06-19T19:46:42
11748,s0000600_v13,u0093,v13,513,heartbeat,240,2026-06-19T19:46:59
11749,s0000600_v13,u0093,v13,513,heartbeat,255,2026-06-19T19:47:17
11750,s0000600_v13,u0093,v13,513,heartbeat,270,2026-06-19T19:47:34
11751,s0000600_v13,u0093,v13,513,heartbeat,285,2026-06-19T19:47:50
11752,s0000600_v13,u0093,v13,513,heartbeat,300,2026-06-19T19:48:07
11753,s0000600_v13,u0093,v13,513,heartbeat,315,2026-06-19T19:48:25
11754,s0000600_v13,u0093,v13,513,heartbeat,330,2026-06-19T19:48:43
11755,s0000600_v13,u0093,v13,513,heartbeat,345,2026-06-19T19:49:00
11756,s0000600_v13,u0093,v13,513,heartbeat,360,2026-06-19T19:49:17
11757,s0000600_v13,u0093,v13,513,heartbeat,375,2026-06-19T19:49:35
11758,s0000600_v13,u0093,v13,513,heartbeat,390,2026-06-19T19:49:52
11759,s0000600_v13,u0093,v13,513,heartbeat,405,2026-06-19T19:50:09
11760,s0000600_v13,u0093,v13,513,heartbeat,420,2026-06-19T19:50:25
11761,s0000600_v13,u0093,v13,513,heartbeat,435,2026-06-19T19:50:42
11762,s0000600_v13,u0093,v13,513,heartbeat,450,2026-06-19T19:50:58
11763,s0000600_v13,u0093,v13,513,heartbeat,465,2026-06-19T19:51:14
11764,s0000600_v13,u0093,v13,513,heartbeat,480,2026-06-19T19:51:29
11765,s0000600_v13,u0093,v13,513,heartbeat,495,2026-06-19T19:51:47
11766,s0000600_v13,u0093,v13,513,heartbeat,510,2026-06-19T19:52:04
11767,s0000600_v13,u0093,v13,513,heartbeat,513,2026-06-19T19:52:22
11768,s0000600_v13,u0093,v13,513,ended,513,2026-06-19T19:52:22
11769,s0000601_v13,u0284,v13,513,play,0,2026-06-02T02:57:17
11770,s0000601_v13,u0284,v13,513,heartbeat,15,2026-06-02T02:57:35
11771,s0000601_v13,u0284,v13,513,heartbeat,30,2026-06-02T02:57:51
11772,s0000601_v13,u0284,v13,513,heartbeat,45,2026-06-02T02:58:09
11773,s0000601_v13,u0284,v13,513,heartbeat,60,2026-06-02T02:58:24
11774,s0000601_v13,u0284,v13,513,heartbeat,75,2026-06-02T02:58:41
11775,s0000601_v13,u0284,v13,513,heartbeat,90,2026-06-02T02:58:58
11776,s0000601_v13,u0284,v13,513,heartbeat,105,2026-06-02T02:59:14
11777,s0000601_v13,u0284,v13,513,heartbeat,120,2026-06-02T02:59:31
11778,s0000601_v13,u0284,v13,513,abandon,120,2026-06-02T02:59:31
11779,s0000602_v13,u0198,v13,513,play,0,2026-06-06T15:14:27
11780,s0000602_v13,u0198,v13,513,heartbeat,15,2026-06-06T15:14:43
11781,s0000602_v13,u0198,v13,513,heartbeat,30,2026-06-06T15:14:58
11782,s0000602_v13,u0198,v13,513,heartbeat,45,2026-06-06T15:15:14
11783,s0000602_v13,u0198,v13,513,heartbeat,60,2026-06-06T15:15:32
11784,s0000602_v13,u0198,v13,513,heartbeat,75,2026-06-06T15:15:48
11785,s0000602_v13,u0198,v13,513,heartbeat,90,2026-06-06T15:16:06
11786,s0000602_v13,u0198,v13,513,heartbeat,105,2026-06-06T15:16:24
11787,s0000602_v13,u0198,v13,513,heartbeat,120,2026-06-06T15:16:40
11788,s0000602_v13,u0198,v13,513,heartbeat,135,2026-06-06T15:16:56
11789,s0000602_v13,u0198,v13,513,heartbeat,150,2026-06-06T15:17:14
11790,s0000602_v13,u0198,v13,513,heartbeat,165,2026-06-06T15:17:30
11791,s0000602_v13,u0198,v13,513,heartbeat,180,2026-06-06T15:17:47
11792,s0000602_v13,u0198,v13,513,pause,195,2026-06-06T15:18:02
11793,s0000602_v13,u0198,v13,513,heartbeat,195,2026-06-06T15:18:02
11794,s0000602_v13,u0198,v13,513,pause,210,2026-06-06T15:18:20
11795,s0000602_v13,u0198,v13,513,heartbeat,210,2026-06-06T15:18:20
11796,s0000602_v13,u0198,v13,513,heartbeat,225,2026-06-06T15:18:35
11797,s0000602_v13,u0198,v13,513,heartbeat,240,2026-06-06T15:18:50
11798,s0000602_v13,u0198,v13,513,heartbeat,255,2026-06-06T15:19:07
11799,s0000602_v13,u0198,v13,513,heartbeat,270,2026-06-06T15:19:25
11800,s0000602_v13,u0198,v13,513,heartbeat,285,2026-06-06T15:19:41
11801,s0000602_v13,u0198,v13,513,heartbeat,300,2026-06-06T15:19:56
11802,s0000602_v13,u0198,v13,513,heartbeat,315,2026-06-06T15:20:13
11803,s0000602_v13,u0198,v13,513,heartbeat,330,2026-06-06T15:20:30
11804,s0000602_v13,u0198,v13,513,heartbeat,345,2026-06-06T15:20:46
11805,s0000602_v13,u0198,v13,513,heartbeat,360,2026-06-06T15:21:03
11806,s0000602_v13,u0198,v13,513,pause,375,2026-06-06T15:21:21
11807,s0000602_v13,u0198,v13,513,heartbeat,375,2026-06-06T15:21:21
11808,s0000602_v13,u0198,v13,513,heartbeat,390,2026-06-06T15:21:36
11809,s0000602_v13,u0198,v13,513,heartbeat,405,2026-06-06T15:21:54
11810,s0000602_v13,u0198,v13,513,heartbeat,420,2026-06-06T15:22:09
11811,s0000602_v13,u0198,v13,513,heartbeat,435,2026-06-06T15:22:24
11812,s0000602_v13,u0198,v13,513,heartbeat,450,2026-06-06T15:22:40
11813,s0000602_v13,u0198,v13,513,heartbeat,465,2026-06-06T15:22:55
11814,s0000602_v13,u0198,v13,513,heartbeat,480,2026-06-06T15:23:11
11815,s0000602_v13,u0198,v13,513,heartbeat,495,2026-06-06T15:23:28
11816,s0000602_v13,u0198,v13,513,heartbeat,510,2026-06-06T15:23:45
11817,s0000602_v13,u0198,v13,513,heartbeat,513,2026-06-06T15:24:01
11818,s0000602_v13,u0198,v13,513,ended,513,2026-06-06T15:24:01
11819,s0000603_v13,u0211,v13,513,play,0,2026-06-13T11:35:26
11820,s0000603_v13,u0211,v13,513,pause,15,2026-06-13T11:35:44
11821,s0000603_v13,u0211,v13,513,heartbeat,15,2026-06-13T11:35:44
11822,s0000603_v13,u0211,v13,513,heartbeat,30,2026-06-13T11:35:59
11823,s0000603_v13,u0211,v13,513,heartbeat,45,2026-06-13T11:36:14
11824,s0000603_v13,u0211,v13,513,heartbeat,60,2026-06-13T11:36:31
11825,s0000603_v13,u0211,v13,513,heartbeat,75,2026-06-13T11:36:49
11826,s0000603_v13,u0211,v13,513,heartbeat,90,2026-06-13T11:37:07
11827,s0000603_v13,u0211,v13,513,heartbeat,105,2026-06-13T11:37:24
11828,s0000603_v13,u0211,v13,513,heartbeat,120,2026-06-13T11:37:40
11829,s0000603_v13,u0211,v13,513,heartbeat,135,2026-06-13T11:37:57
11830,s0000603_v13,u0211,v13,513,heartbeat,150,2026-06-13T11:38:14
11831,s0000603_v13,u0211,v13,513,heartbeat,165,2026-06-13T11:38:29
11832,s0000603_v13,u0211,v13,513,heartbeat,180,2026-06-13T11:38:45
